feature,weight
gene_899,0.0037910163
gene_900,0.015550235
gene_901,0.004580421
gene_902,0.008901732
gene_903,0.0038959587
gene_904,0.029353417
gene_905,0.007052188
gene_906,0.023054343
gene_907,0.03277883
gene_908,0.013464312
gene_909,0.004215452
gene_910,0.00095901726
gene_911,0.0031859921
gene_912,0.00348396
gene_913,0.049401216
gene_914,0.030476784
gene_915,0.031214125
gene_916,0.06276228
gene_917,0.004316231
gene_918,0.01948408
gene_919,0.037450362
gene_920,0.019568259
gene_921,0.010280398
gene_922,0.01565763
gene_923,0.004572441
gene_924,0.011552117
gene_925,0.06808781
gene_926,0.011139016
gene_927,0.0030961328
gene_928,0.019055942
gene_929,0.012526801
gene_930,0.0354062
gene_931,0.03244088
gene_932,0.014302422
gene_933,0.018195013
gene_934,0.021246383
gene_935,0.012778691
gene_936,0.029142793
gene_937,0.01054963
gene_938,0.007862606
gene_939,0.060168818
gene_940,0.043603808
gene_941,0.0022610824
gene_942,0.004807875
gene_943,0.020504065
gene_944,0.057332803
gene_945,0.0015749283
gene_946,0.041449666
gene_947,0.075133055
gene_948,0.013571535
gene_949,0.01951113
gene_950,0.0063487752
gene_951,0.033274427
gene_952,0.027123824
gene_953,0.0042108186
gene_954,0.005716305
gene_955,0.011494171
gene_956,0.047693856
gene_957,0.014024393
gene_958,0.01196626
gene_959,0.037457835
gene_960,0.008738725
gene_961,0.011862402
gene_962,0.00811911
gene_963,0.009601052
gene_964,0.002510581
gene_965,0.08446465
gene_966,0.0034914678
gene_967,0.08377891
gene_968,0.003350002
gene_969,0.010758894
gene_970,0.0041558146
gene_971,0.0283695
gene_972,0.013814464
gene_973,0.015336479
gene_974,0.013242808
gene_975,0.09281015
gene_976,0.013622183
gene_977,0.023815483
gene_978,0.008111069
gene_979,0.023331355
gene_980,0.07329898
gene_981,0.0071663028
gene_982,0.028830763
gene_983,0.016897878
gene_984,0.002179016
gene_985,0.048481163
gene_986,0.0149788
gene_987,0.007100405
gene_988,0.0032737309
gene_989,0.013017064
gene_990,0.017992888
gene_991,0.049065486
gene_992,0.010733104
gene_993,0.019670717
gene_994,0.058105715
gene_995,0.0017160728
gene_996,0.015566028
gene_997,0.011248976
gene_998,0.02189307
gene_999,0.044279557
gene_1000,0.009246506
gene_1001,0.015382407
gene_1002,0.0054508266
gene_1003,0.00056535046
gene_1004,0.011436255
gene_1005,0.016489696
gene_1006,0.0060330457
gene_1007,0.009595547
gene_1008,0.005327314
gene_1009,0.08765599
gene_1010,0.014497582
gene_1011,0.034408227
gene_1012,0.001918573
gene_1013,0.0018725861
gene_1014,0.045832586
gene_1015,0.08380422
gene_1016,0.07068173
gene_1017,0.0072333366
gene_1018,0.019488629
gene_1019,0.022997277
gene_1020,0.06922982
gene_1021,0.028868759
gene_1022,0.0031466794
gene_1023,0.0036636093
gene_1024,0.0072482037
gene_1025,0.0376479
gene_1026,0.0043927445
gene_1027,0.028603753
gene_1028,0.017068882
gene_1029,0.007807231
gene_1030,0.028933993
gene_1031,0.03983013
gene_1032,0.04238663
gene_1033,0.05392589
gene_1034,0.0029511787
gene_1035,0.0001796756
gene_1036,0.006502225
gene_1037,0.017699806
gene_1038,0.008454438
gene_1039,0.014051893
gene_1040,0.0042007626
gene_1041,0.009925115
gene_1042,0.035860892
gene_1043,0.032553624
gene_1044,0.01518464
gene_1045,0.030343851
gene_1046,0.01990668
gene_1047,0.009149081
gene_1048,0.0020758102
gene_1049,0.004481804
gene_1050,0.012495987
gene_1051,0.00101868
gene_1052,0.0019860964
gene_1053,0.0093480265
gene_1054,0.005453243
gene_1055,0.004762306
gene_1056,0.0018442057
gene_1057,0.016379174
gene_1058,0.0018725859
gene_1059,0.021861164
gene_1060,0.012247692
gene_1061,0.062216934
gene_1062,0.0039685206
gene_1063,0.008239688
gene_1064,0.016666798
gene_1065,0.018372579
gene_1066,0.029695224
gene_1067,0.013619515
gene_1068,0.020806901
gene_1069,0.0492508
gene_1070,0.03843967
gene_1071,0.0010626931
gene_1072,0.00314097
gene_1073,0.012626172
gene_1074,0.018319178
gene_1075,0.014247436
gene_1076,0.012577912
gene_1077,0.008325715
gene_1078,0.08452428
gene_1079,0.02212873
gene_1080,0.008573594
gene_1081,0.0036076587
gene_1082,0.10966152
gene_1083,0.0038747238
gene_1084,0.011608074
gene_1085,0.02863674
gene_1086,0.029657474
gene_1087,0.024071721
gene_1088,0.013794819
gene_1089,0.010060898
gene_1090,0.00046276284
gene_1091,0.014607005
